,XIST_pos_female_normals,XIST_neg_male_normals,SARC,PAAD,THCA,LUAD,LIHC,LAML,LUSC,LGG,STAD,READ,DLBC,GBM,COAD,TGCT-NS,PRAD,ESCA,KIRC,PCPG,UVM,BRCA,ACC,BLCA,TGCT-S,KICH,HNSC,TGCT-U,KIRP,SKCM,THYM,MESO,CHOL
ENSG00000182872.15,21.82072713,20.7937861,36.37536648,24.50660684,31.59031692,22.56799885,17.7990218,28.50946638,27.1316054,39.94672817,24.3215586,30.28669959,34.08275997,33.3756661,30.20197887,46.89730407,33.61413243,27.16523269,18.9266534,30.95263016,29.47175088,29.12360041,22.68381348,29.74705284,25.76510873,20.25307711,26.40432578,59.75965855,20.2614673,34.88697854,45.181868,27.17479294,27.22300456
ENSG00000182220.13,115.0551108,108.503305,144.5698685,93.27846682,161.7985047,104.1454452,52.26776347,81.09099055,115.2396375,122.8635985,82.22334785,107.5607401,59.10155033,154.7726247,90.89673503,88.51437225,76.62192467,85.80160257,131.9124517,141.3101221,48.90016038,133.3318938,93.80957637,95.484671,119.5872012,452.4246338,89.39623861,130.0299365,107.6197926,109.8517932,83.44157246,96.88606323,93.13027996
ENSG00000165195.13,6.762597771,7.572341323,4.976869427,5.545647823,5.0814905,12.03993268,2.988786529,7.498648515,9.626261329,4.747802229,5.428120953,7.95768472,3.020967014,4.879806969,6.003505237,5.215131546,4.853725071,9.265173692,6.166492182,2.340958908,13.2213537,4.415176578,3.246827257,8.036111693,4.087892716,9.535870793,7.732901024,5.14082535,3.546797198,8.042669341,3.222133526,3.737183834,4.926629715
ENSG00000196338.12,1.044333449,1.594652104,2.70861224,1.358104319,0.183803024,0.516295753,0.094523493,4.556982164,0.494556047,72.26085815,0.962374912,0.401834184,0.372363679,54.73737598,0.419408208,4.143908769,2.509590906,0.65559079,0.312860676,0.88137713,0.675997639,0.430998198,11.65204808,0.587598386,0.28813126,0.090459386,0.25209513,1.761006214,0.53770115,3.597142543,0.598904085,1.140582574,0.681003135
ENSG00000147081.14,0.012333328,0.016977041,0.019869279,0.010684142,0.002969674,0.002901585,0.00235019,0.011760595,0.002611079,0.002654906,0.077106891,0.169644717,0.003727272,0.003281472,0.062047058,0.073353383,0.002727377,0.033074733,0.012024731,0.432426616,0.000999989,0.001833293,0.012935386,0.002627079,0.037147339,0.031810495,0.002820547,0.041000917,0.004443321,0.002391918,0.001161274,0.004098542,0.000999989
ENSG00000123560.13,3.941060411,3.818496123,18.05860265,2.975474876,1.372174009,0.080801614,0.037054586,0.687301714,0.336446913,1185.941295,1.724861081,0.298708455,0.093727296,492.620064,0.31894065,12.81740957,2.41787765,0.82634292,0.175163567,7.378047991,36.1536941,0.368504129,1.833240619,0.360459437,14.33146428,0.279377793,0.357268645,2.891062905,0.128689293,206.7477122,2.211172599,0.371284796,0.188503164
ENSG00000123562.16,160.2905392,143.7253348,309.8725594,166.2494571,154.8502044,210.2454805,128.235831,117.5024447,231.8993652,188.4559268,165.2087681,225.8600131,59.55823013,231.854584,212.1597594,243.921913,182.0123681,194.4461497,150.5410451,305.1303042,106.5031853,366.5975179,282.5396744,192.4109571,135.3518311,89.77987857,199.3976978,236.3531038,108.7380996,226.5515379,100.2726316,232.7363641,161.900678
ENSG00000123572.16,1.277774058,2.390549211,2.206212072,0.863839996,1.729416939,1.813243831,0.043394241,0.001543453,0.529609223,0.01328843,0.53378568,0.207875737,0.009636125,0.018354219,0.173799513,7.140982254,0.570042514,0.379946318,0.244550067,2.160368153,0.005318188,0.995985376,6.490307141,0.504977138,10.52826971,2.71126544,0.106778239,9.400907295,0.45515152,0.329219631,0.779549066,2.589716832,0.095375708
ENSG00000213397.10,13.47595113,15.56981193,50.42645841,18.26365539,20.01151507,16.97564904,19.91624173,15.95994491,20.32011639,26.89119362,15.88189022,34.43324637,46.45050355,31.06208263,32.81535744,42.66659547,17.40290336,18.22441687,60.70685178,17.23763499,22.35778158,24.07942361,22.83129983,28.19397846,38.55696507,12.41071952,23.31311115,47.36009271,39.60870017,23.77376448,41.97471708,37.12488587,19.08088259
ENSG00000235961.5,3.000614856,4.085519329,3.167375264,2.513103392,4.098173501,3.069161451,14.63543606,0.617302709,1.835692895,11.65104309,1.200807328,0.576626074,1.973731513,5.339651975,0.413135827,3.281009172,0.76309753,0.704668389,12.99029094,3.810728209,70.45944521,0.698489316,5.056782126,0.651909696,0.488950855,4.007474009,0.911594571,1.940999841,17.17307684,8.541705721,3.114874801,5.356613562,5.454123451
ENSG00000012211.12,5.21724773,5.491971452,7.522090023,8.049921099,5.304211999,8.827598543,2.591128279,11.30991586,17.11766723,1.220832613,12.97871074,10.15477751,5.869695693,3.720343401,9.911171248,4.077501458,4.785289674,22.4156348,5.078755625,1.835406829,6.62690782,8.124382486,6.487804309,12.52589298,1.310591672,7.182091533,14.46253097,7.201013642,3.609823532,9.251316856,8.129522469,5.364511089,5.725974334
ENSG00000169188.4,10.32762958,10.4208003,16.82517563,13.43743836,8.933767132,14.47859602,9.173702021,13.78820301,20.98594082,8.476073124,17.87653613,20.62572128,20.67980354,11.65830165,20.67646706,23.78167181,10.59811042,21.29263723,9.814009416,9.013029617,11.19737209,21.48842967,14.63725912,21.47656472,22.99113518,10.80426753,20.43965721,33.70054459,11.75850262,17.80577267,14.71665287,12.85346624,14.84540303
ENSG00000177485.6,8.995628789,6.138076983,5.743566563,6.310837734,11.59814761,8.883195761,7.923165421,16.21100165,11.33663118,12.80829333,10.208664,10.96728863,5.785098712,11.78106886,9.48866375,8.757388205,7.289040571,16.1250202,6.786493348,5.939319313,4.049398437,14.45584919,4.935203931,7.286373231,2.968049878,6.983966035,9.653933712,11.22077174,4.533721601,10.38084582,8.124395202,6.355908315,6.446597755
ENSG00000157600.11,18.15082047,17.42802012,7.618890029,14.62362403,8.487936742,15.23178101,3.722551788,38.96721809,13.96557361,12.45989417,21.08134878,22.51713826,5.810121105,12.55745328,21.67185957,14.61045663,12.57414346,22.34924401,6.470709831,15.70243133,11.50642375,18.73091103,8.055527746,9.221341211,13.14196711,9.668326338,12.76214623,22.88134574,6.565611745,20.98578551,7.438574706,12.31041281,6.922247962
ENSG00000065923.9,4.487642409,3.382095786,2.582742054,5.086840466,6.083425993,4.968951508,2.001327092,14.61404076,6.399900341,7.540796252,5.973522411,2.229537025,11.58333385,4.197219798,2.287510843,3.29100818,10.09930619,7.001378065,3.169026951,12.55279553,0.212365282,5.097680859,2.987476553,4.1995601,1.298457661,4.837264281,5.290069536,2.291035796,3.687025924,3.329396903,1.909556432,6.895372158,8.14797081
ENSG00000005022.5,308.5158551,369.5065813,230.4236423,275.1120303,146.7233816,360.6166507,294.0248322,242.7119364,524.7346873,238.4993444,357.5473625,669.9595222,469.5791342,330.2305231,693.3761069,452.7665457,205.2806668,405.9777861,230.9794298,185.4993591,332.555567,385.2537982,239.5284784,330.5937029,245.3400437,1001.199187,497.5164375,359.1144762,285.7732354,432.7760821,407.9341235,233.1084559,241.9156719
ENSG00000130224.14,1.665495262,2.105336988,2.209960493,1.083104513,1.648909269,1.159260154,0.170673361,0.032412726,0.824943494,6.005598677,0.823555065,0.408711756,0.103727283,3.448464798,0.339707128,2.922200319,2.132378615,0.760863622,0.94361797,5.087038536,0.042818364,0.475995557,1.890043599,0.671327192,0.696820699,1.483957559,0.326488073,2.970899907,0.307132064,1.005175413,0.329223806,0.973111288,0.210999481
ENSG00000067840.12,2.987522097,2.963412286,6.194010101,4.076490856,0.950696063,1.1701393,0.539154289,1.227627615,1.844661274,117.1866146,1.415733627,0.489125567,0.700989645,36.21421171,0.479588884,41.0551899,5.088354526,1.108179175,1.327368147,37.42634582,8.306708143,0.88433688,1.460683641,0.83874944,3.449203855,0.764233506,1.284997043,8.991114767,0.619962402,5.890510756,4.407456897,3.516495104,1.455379572
ENSG00000184083.11,3.10799185,2.555280909,5.566318393,2.448527657,4.072052408,2.859037139,1.881496435,6.122730572,3.919661571,11.74108487,3.069931408,2.271735298,3.098727884,7.984580107,2.188110527,6.810977984,3.238426732,5.030308747,3.020339764,5.286930241,3.184622477,4.607702292,3.424525052,3.689718794,8.132309292,2.215876238,3.693821778,6.601070471,2.816231946,4.707033283,5.331975258,3.731137889,3.494740747
ENSG00000269904.2,0.31144471,0.290539943,0.220608259,0.191473791,0.204863751,0.246197745,0.066885922,0.257521898,0.21427738,0.379785234,0.074358734,0.194437534,0.147362794,0.169033375,0.183030673,0.243352493,0.246978283,0.060489807,0.264139167,0.169683726,0.086000036,0.254334859,0.069064258,0.145994393,0.239360811,0.138026912,0.289139674,0.491001726,0.219066324,0.206713678,0.160354906,0.210294908,0.193501474
ENSG00000102390.10,25.64932761,24.9275873,32.81396014,30.16464553,28.01021742,27.87851815,16.04617542,17.8525843,26.40566523,23.50531586,27.24667206,40.98384292,38.16016545,24.70524008,40.42119525,55.73028942,29.29016536,29.01283114,18.86239005,16.62016166,17.28631327,31.87105515,25.39881204,33.231984,28.07413764,28.22797892,31.00884924,52.73175106,21.57932989,34.09775337,30.83048459,28.83725122,23.7978613
ENSG00000268350.7,8.579592625,6.45180753,17.65139603,11.0205668,9.108379284,9.236591768,3.966199311,17.82293539,10.02271825,22.19484851,6.377906312,12.51561962,7.516968178,10.96199329,14.05509835,15.18812126,7.228898309,6.796027941,11.73316943,15.69915096,5.853924338,8.324409894,13.20295444,10.55876479,8.601084071,6.183167777,5.981901069,17.65126898,9.671341509,11.52779312,11.28871061,13.31931185,12.25226606
