sample,chrX_non_escaping_promoter_CpG_islands_mean_beta,autosome_mean_beta,XIST_TPM,Classification,Secondary_Class
TCGA-AX-A1C7-01,0.133895445,0.047353252,61.36312284,UCEC,
TCGA-IB-7644-01,0.413416334,0.069601246,24.34072104,PAAD,
TCGA-GM-A3XG-01,0.405440017,0.061371898,249.8468121,BRCA,
TCGA-06-0210-09,0.417441584,0.069455535,71.36044654,GBM,
TCGA-E8-A432-01,0.432738617,0.057549742,190.6258552,THCA,
TCGA-24-1550-01,0.248895975,0.051228859,12.06118707,OV,
TCGA-25-1632-01,0.41023384,0.038321166,65.3221332,OV,
TCGA-EM-A1YE-01,0.366483641,0.062753158,165.6736094,THCA,
TCGA-D8-A27W-01,0.391372163,0.086684969,16.40086499,BRCA,
TCGA-S9-A6TZ-01,0.425591767,0.079485748,241.7044124,LGG,
TCGA-O2-A52S-01,0.268090508,0.082255533,16.74083983,LUSC,
TCGA-WY-A859-01,0.202679234,0.068255986,80.96912602,LGG,
TCGA-LL-A73Y-01,0.293940056,0.065171953,58.63946354,BRCA,
TCGA-E2-A15L-01,0.457650776,0.076103601,328.5570298,BRCA,
TCGA-50-6673-01,0.393070337,0.130867696,34.81169123,LUAD,
TCGA-78-7159-01,0.423304676,0.121038553,60.25044534,LUAD,
TCGA-34-8454-01,0.400764954,0.084912456,59.97960017,LUSC,
TCGA-AX-A3G8-01,0.460681365,0.072989604,3.280919053,UCEC,
TCGA-DD-A1EK-01,0.224170181,0.063274239,7.77099859,LIHC,
TCGA-24-0975-01,0.352024041,0.064049065,6.070856198,OV,
TCGA-90-7766-01,0.401237956,0.072168756,111.8018306,LUSC,
TCGA-EA-A3HR-01,0.445777301,0.066258467,4.990900008,CESC,
TCGA-L9-A444-01,0.474008788,0.13896733,213.2053751,LUAD,
TCGA-L5-A4OP-01,0.428130762,0.072757682,221.4135954,ESCA,
TCGA-06-2569-01,0.346912696,0.052810999,84.23220338,GBM,
TCGA-D8-A73U-01,0.385813861,0.097901769,159.3328576,BRCA,
TCGA-D8-A147-01,0.292273398,0.063287164,74.63083901,BRCA,
TCGA-BF-A1PV-01,0.487926903,0.088877913,64.03993773,SKCM,
TCGA-YZ-A984-01,0.459485501,0.058530441,8.47081041,UVM,
TCGA-BH-A0C3-01,0.440696244,0.074787302,125.3136708,BRCA,
TCGA-CW-5588-01,0.356038444,0.079763253,3.961096916,KIRC,
TCGA-CJ-4634-01,0.44347692,0.084524285,173.320681,KIRC,
TCGA-85-A510-01,0.36070096,0.061270754,54.48170697,LUSC,
TCGA-ET-A3BT-01,0.444006697,0.063848118,84.61256412,THCA,
TCGA-AK-3444-01,0.456955437,0.05450621,36.7201488,KIRC,
TCGA-EM-A3O6-01,0.428655658,0.071458009,126.6584922,THCA,
TCGA-DJ-A3UP-01,0.435598942,0.056149873,273.3678933,THCA,
TCGA-EK-A2RL-01,0.477493782,0.091593316,264.2573887,CESC,
TCGA-AO-A126-01,0.501120772,0.080892539,212.9838162,BRCA,
TCGA-24-0966-01,0.531005714,0.061977977,52.70251848,OV,
TCGA-VS-A8QA-01,0.490465984,0.075893902,362.943206,CESC,
TCGA-QR-A70E-01,0.358963768,0.056337733,233.6491535,PCPG,
TCGA-ET-A3DQ-01,0.353081845,0.076200657,57.09133923,THCA,
TCGA-29-1776-01,0.290965633,0.045778305,29.48072298,OV,
TCGA-61-2098-01,0.223158734,0.047761867,66.69931315,OV,
TCGA-AB-2826-03,0.459021605,0.075816896,141.3962453,LAML,
TCGA-G7-7501-01,0.383031873,0.065663513,179.1966678,KIRP,
TCGA-57-1583-01,0.39296442,0.039201201,32.71091023,OV,
TCGA-CJ-4905-01,0.370462883,0.064454987,31.13143124,KIRC,
TCGA-AB-2998-03,0.471749569,0.059295316,369.6714968,LAML,
TCGA-A4-7288-01,0.404515542,0.065445298,30.63056344,KIRP,
TCGA-FG-6688-01,0.440347009,0.070670919,72.08863865,LGG,
TCGA-EA-A4BA-01,0.480748103,0.058420554,600.2418085,CESC,
TCGA-K1-A42W-01,0.329175748,0.055098582,10.99137522,SARC,
TCGA-22-5481-01,0.373008204,0.059054457,6.421008907,LUSC,
TCGA-EM-A2CR-01,0.323076844,0.051789819,355.129156,THCA,
TCGA-P8-A5KD-01,0.243041801,0.057462642,152.482514,PCPG,
TCGA-68-A59J-01,0.345464771,0.065889347,51.1300666,LUSC,
TCGA-AB-2910-03,0.485204362,0.059223667,226.0659657,LAML,
TCGA-04-1361-01,0.407823577,0.046876764,52.08153267,OV,
TCGA-PG-A917-01,0.461555877,0.094987328,325.6774454,UCEC,
TCGA-DX-A23R-01,0.329339844,0.05604254,88.29133793,SARC,
TCGA-DX-A8BT-01,0.309644716,0.073691609,51.67161246,SARC,
TCGA-KN-8422-01,0.377885123,0.063952464,22.17097022,KICH,
TCGA-HT-7689-01,0.394779797,0.082715602,163.4833612,LGG,
TCGA-A6-6142-01,0.361715383,0.063106902,18.42126206,COAD,
TCGA-C5-A2LS-01,0.434951197,0.073018319,343.4127991,CESC,
TCGA-49-4488-01,0.445818346,0.128658288,21.71168816,LUAD,
TCGA-FR-A729-06,0.352845941,0.062641223,108.338334,SKCM,
TCGA-52-7622-01,0.393159613,0.085439587,110.5304453,LUSC,
TCGA-RT-A6Y9-01,0.205892115,0.064955638,399.6795645,PCPG,
TCGA-A2-A0ST-01,0.414933264,0.074959096,68.91279657,BRCA,
TCGA-N6-A4VC-01,0.44015348,0.055944871,224.3333032,UCS,
TCGA-B0-5119-01,0.46663531,0.060902636,51.20099707,KIRC,
TCGA-EL-A3T7-01,0.426982744,0.054544559,156.8563365,THCA,
TCGA-HW-7493-01,0.427128592,0.079374513,27.42082362,LGG,
TCGA-A7-A3J1-01,0.400231809,0.084296489,178.6262132,BRCA,
TCGA-S9-A6TS-01,0.329989565,0.079675933,328.4204152,LGG,
TCGA-DJ-A3V7-01,0.369592663,0.057047208,226.5365458,THCA,
TCGA-DX-A48P-01,0.419809007,0.055650871,232.1156521,SARC,
TCGA-A6-5661-01,0.509409078,0.128470985,55.45174782,COAD,
TCGA-BH-A0B5-01,0.450965543,0.080589283,263.2701235,BRCA,
TCGA-BH-A0H0-01,0.475571246,0.06972422,136.7218487,BRCA,
TCGA-A7-A3RF-01,0.417587527,0.05911047,38.30073041,BRCA,
TCGA-CS-4942-01,0.35990734,0.084607014,25.41133033,LGG,
TCGA-GR-7351-01,0.337818562,0.258174794,22.17097022,DLBC,
TCGA-EA-A3QD-01,0.442712285,0.102239741,204.8465805,CESC,
TCGA-A2-A3XV-01,0.462449938,0.076738373,167.1500527,BRCA,
TCGA-VS-A9UJ-01,0.460494451,0.070440021,7.751094276,CESC,
TCGA-W5-AA2R-01,0.544413189,0.099436715,182.3795297,CHOL,
TCGA-TQ-A7RM-01,0.38748357,0.071562689,236.5169881,LGG,
TCGA-S3-AA17-01,0.434407207,0.08103539,179.0849139,BRCA,
TCGA-OR-A5LN-01,0.351155723,0.06051762,130.2374006,ACC,
TCGA-BS-A0V4-01,0.467695343,0.080107422,14.52131299,UCEC,
TCGA-EW-A1PH-01,0.15542824,0.047421192,7.290915595,BRCA,
TCGA-A2-A0ES-01,0.366576409,0.077933899,89.28215842,BRCA,
TCGA-BJ-A45J-01,0.446842825,0.063888833,195.6593169,THCA,
TCGA-DU-8166-01,0.450506095,0.08439466,173.3326951,LGG,
TCGA-DX-AB3B-01,0.071143225,0.04436581,8.280971325,SARC,
TCGA-78-7539-01,0.350811216,0.112686355,15.76114018,LUAD,
TCGA-AO-A0JJ-01,0.412457789,0.080036813,54.72013939,BRCA,
TCGA-AR-A1AQ-01,0.369646465,0.070366057,18.53140036,BRCA,
TCGA-O1-A52J-01,0.418998513,0.10958426,312.6273095,LUAD,
TCGA-BH-A0BT-01,0.352729238,0.068264039,254.2140574,BRCA,
TCGA-EL-A3T6-01,0.377642027,0.070824257,128.1598008,THCA,
TCGA-BH-A18J-01,0.342023717,0.075212902,76.09343053,BRCA,
TCGA-ET-A25G-01,0.417607625,0.068792322,72.94311978,THCA,
TCGA-A7-A426-01,0.418772972,0.073239494,276.2249832,BRCA,
TCGA-B6-A0X7-01,0.486065892,0.067993375,142.715676,BRCA,
TCGA-UB-A7MA-01,0.429742762,0.055749641,131.4709277,LIHC,
TCGA-BD-A3EP-01,0.399571655,0.082388745,23.23133248,LIHC,
TCGA-AR-A0TU-01,0.498129819,0.074271525,334.0453115,BRCA,
TCGA-DV-5576-01,0.443718685,0.063072229,107.6496635,KIRC,
TCGA-CV-6948-01,0.179849812,0.069579512,5.151169454,HNSC,
TCGA-DH-A7UR-01,0.353473567,0.123295404,589.8891241,LGG,
TCGA-OR-A5LJ-01,0.159123241,0.059155216,4.410982388,ACC,
TCGA-CC-5260-01,0.347578899,0.202256935,76.85141936,LIHC,
TCGA-04-1337-01,0.321053334,0.054798858,85.04178655,OV,
TCGA-D5-6539-01,0.384868515,0.075567694,32.86089798,COAD,
TCGA-V4-A9F2-01,0.417886842,0.054105275,11.14094728,UVM,
TCGA-B0-5120-01,0.499177807,0.069280756,166.560212,KIRC,
TCGA-LK-A4O2-01,0.321053571,0.066056648,30.82010774,MESO,
TCGA-B0-4833-01,0.488693738,0.069856714,359.8121267,KIRC,
TCGA-EY-A4KR-01,0.46345796,0.066599252,310.1882011,UCEC,
TCGA-UL-AAZ6-01,0.418495098,0.089943886,200.8256868,BRCA,
TCGA-EL-A4KG-01,0.289516324,0.055099422,120.7768382,THCA,
TCGA-E9-A1NH-01,0.375710248,0.077207464,98.12167794,BRCA,
TCGA-EW-A1J5-01,0.368411251,0.078839149,253.0888255,BRCA,
TCGA-AJ-A2QM-01,0.329277568,0.071228658,141.8871375,UCEC,
TCGA-A2-A25B-01,0.292306051,0.088123412,141.7888229,BRCA,
TCGA-AQ-A7U7-01,0.428455117,0.092623969,240.5845187,BRCA,
TCGA-ET-A25P-01,0.458529867,0.071562309,98.8521199,THCA,
TCGA-AN-A03X-01,0.451702544,0.092677525,25.15023543,BRCA,
TCGA-GI-A2C9-01,0.368203652,0.065864602,71.12081739,BRCA,
TCGA-5P-A9K8-01,0.411823975,0.061370968,91.98967272,KIRP,
TCGA-38-4626-01,0.44438372,0.072993714,51.53211856,LUAD,
TCGA-L6-A4EU-01,0.41511845,0.055254167,201.3274389,THCA,
TCGA-FB-AAQ3-01,0.418519292,0.074097626,174.9865226,PAAD,
TCGA-A8-A07S-01,0.441097794,0.062458387,80.96912602,BRCA,
TCGA-OR-A5KX-01,0.436362669,0.066400298,497.4473403,ACC,
TCGA-B5-A3FB-01,0.474904958,0.069726144,114.6823848,UCEC,
TCGA-EL-A3GY-01,0.337867806,0.063984244,67.68198613,THCA,
TCGA-EL-A3N2-01,0.425195764,0.065205838,190.7448109,THCA,
TCGA-QR-A70D-01,0.33083808,0.074965674,144.1273179,PCPG,
TCGA-F9-A7VF-01,0.195872616,0.074594084,15.6609519,KIRP,
TCGA-VS-A8EC-01,0.402832241,0.078580883,159.1231576,CESC,
TCGA-N5-A4RV-01,0.498476104,0.054545765,418.8819766,UCS,
TCGA-DU-7290-01,0.45524302,0.066281187,90.55987113,LGG,
TCGA-D8-A1JL-01,0.35240651,0.068943833,35.26096371,BRCA,
TCGA-63-7022-01,0.402184814,0.074890991,27.84024496,LUSC,
TCGA-DU-6396-01,0.315309066,0.066779235,147.8509804,LGG,
TCGA-A8-A09W-01,0.379338607,0.071266533,12.06118707,BRCA,
TCGA-86-8280-01,0.335039515,0.116973424,38.7815887,LUAD,
TCGA-JX-A3PZ-01,0.388541685,0.068970819,80.68340138,CESC,
TCGA-JV-A5VF-01,0.303556065,0.056491342,102.3239463,SARC,
TCGA-PT-A8TR-01,0.483066577,0.06875346,247.4340094,SARC,
TCGA-WD-A7RX-01,0.550973602,0.109947545,194.4560081,CHOL,
TCGA-24-1562-01,0.150889586,0.043383405,4.931067494,OV,
TCGA-HT-A5RC-01,0.422692679,0.086988326,143.3700633,LGG,
TCGA-C5-A2M1-01,0.498810217,0.107044959,116.2591133,CESC,
TCGA-PL-A8LV-01,0.361308828,0.06317105,150.5188123,BRCA,
TCGA-MA-AA41-01,0.354206341,0.066802259,15.55061788,CESC,
TCGA-B0-5085-01,0.411231286,0.077548564,267.9277124,KIRC,
TCGA-BR-8361-01,0.454399899,0.080282579,48.83013969,STAD,
TCGA-24-1930-01,0.26065248,0.034852592,8.331059606,OV,
TCGA-43-6770-01,0.347980442,0.073842379,158.8696795,LUSC,
TCGA-44-6777-01,0.424575245,0.136126495,9.100841823,LUAD,
TCGA-31-1946-01,0.41477718,0.03915201,43.941128,OV,
TCGA-61-2092-01,0.542881952,0.042052648,31.78997551,OV,
TCGA-86-8671-01,0.439732433,0.121111133,140.4390177,LUAD,
TCGA-CN-4740-01,0.441379562,0.093912139,6.070856198,HNSC,
TCGA-GM-A2DC-01,0.475398126,0.086386798,424.8176803,BRCA,
TCGA-AG-3732-01,0.490731686,0.076072263,88.67158754,READ,
TCGA-23-2077-01,0.246568771,0.037371064,9.51101954,OV,
TCGA-36-1569-01,0.227726033,0.047288493,4.271077274,OV,
TCGA-76-4932-01,0.470814491,0.072291755,46.97105198,GBM,
TCGA-73-4662-01,0.415853881,0.096000672,53.77262516,LUAD,
TCGA-VS-A957-01,0.467499123,0.053721361,241.3193849,CESC,
TCGA-CC-A8HU-01,0.137292861,0.057787754,92.73229789,LIHC,
TCGA-A3-3385-01,0.480046508,0.068335212,120.5426604,KIRC,
TCGA-YS-A95B-01,0.342958523,0.055121428,131.2887966,MESO,
TCGA-DX-A6YT-01,0.401603798,0.069081235,90.2903563,SARC,
TCGA-B5-A3FA-01,0.493416692,0.072904159,77.209154,UCEC,
TCGA-49-AARO-01,0.419637894,0.119291034,342.0823835,LUAD,
TCGA-BH-A18R-01,0.370496165,0.082437298,109.1523968,BRCA,
TCGA-A2-A4S2-01,0.435342415,0.094071118,103.6517023,BRCA,
TCGA-WB-A816-01,0.269770414,0.054495705,119.0315328,PCPG,
TCGA-EL-A3CL-01,0.425207648,0.067375762,213.9900639,THCA,
TCGA-CJ-6032-01,0.422339216,0.073976367,57.82013211,KIRC,
TCGA-10-0936-01,0.334647862,0.069863168,152.5459429,OV,
TCGA-BH-A18F-01,0.357527804,0.091765139,74.77064121,BRCA,
TCGA-FX-A3RE-01,0.393783816,0.072480726,25.71075374,SARC,
TCGA-CM-6170-01,0.459539,0.07395925,148.817461,COAD,
TCGA-VS-A9V3-01,0.442236632,0.074654321,154.1082194,CESC,
TCGA-EK-A3GN-01,0.430426647,0.075650433,131.5803276,CESC,
TCGA-CS-6669-01,0.394414745,0.064878802,57.94049079,LGG,
TCGA-EL-A3CR-01,0.392546685,0.063914618,228.0489947,THCA,
TCGA-EM-A2CT-01,0.424632605,0.060487399,195.3611787,THCA,
TCGA-E8-A418-01,0.457246067,0.056098927,175.460199,THCA,
TCGA-WC-A883-01,0.33625489,0.058340061,31.51135747,UVM,
TCGA-AR-A2LQ-01,0.353580899,0.098019971,60.7326325,BRCA,
TCGA-IM-A3U3-01,0.436694914,0.061956784,193.3270901,THCA,
TCGA-VS-A9V0-01,0.408507708,0.052286637,193.4343231,CESC,
TCGA-C5-A7UC-01,0.40756795,0.074597444,93.96164071,CESC,
TCGA-DS-A1OA-01,0.291337231,0.097273788,18.15128776,CESC,
TCGA-59-2351-01,0.400240336,0.054920193,8.730716163,OV,
TCGA-EW-A1P8-01,0.286872205,0.060198842,13.13095554,BRCA,
TCGA-C8-A3M8-01,0.436895867,0.097320722,232.4537678,BRCA,
TCGA-E2-A1L6-01,0.429354494,0.08212996,189.5717264,BRCA,
TCGA-EL-A4JZ-01,0.448202065,0.055831328,224.3333032,THCA,
TCGA-WP-A9GB-01,0.445279269,0.055698456,202.6434874,SARC,
TCGA-C8-A26Y-01,0.342793097,0.089612626,183.0761439,BRCA,
TCGA-EM-A22I-01,0.338981352,0.056472232,121.8109485,THCA,
TCGA-E2-A15C-01,0.369020561,0.080847552,142.8740405,BRCA,
TCGA-BC-A217-01,0.276863788,0.070659865,371.2635833,LIHC,
TCGA-LD-A7W5-01,0.437846965,0.097460976,326.9440595,BRCA,
TCGA-P5-A736-01,0.386554758,0.079375149,47.67959248,LGG,
TCGA-OL-A6VO-01,0.256362398,0.070844717,10.17107314,BRCA,
TCGA-D7-A6EX-01,0.219967467,0.061937812,8.151129573,STAD,
TCGA-B5-A0JN-01,0.380159368,0.05430413,127.1775314,UCEC,
TCGA-C8-A1HJ-01,0.272486,0.064100619,236.6645811,BRCA,
TCGA-13-0899-01,0.389445306,0.06568067,20.84168477,OV,
TCGA-DS-A7WH-01,0.407544475,0.080663151,131.7445983,CESC,
TCGA-FK-A3SD-01,0.459014651,0.067326175,199.7843826,THCA,
TCGA-VS-A8EJ-01,0.158675089,0.049088139,7.541230778,CESC,
TCGA-LL-A7T0-01,0.516649908,0.074191714,410.3183885,BRCA,
TCGA-AB-2899-03,0.483109834,0.072125881,401.0115556,LAML,
TCGA-24-1474-01,0.212228487,0.046901395,14.27085631,OV,
TCGA-4J-AA1J-01,0.418964311,0.056671726,76.61208077,CESC,
TCGA-H5-A2HR-01,0.156322766,0.074195063,11.61083642,UCEC,
TCGA-XU-AAXV-01,0.365067014,0.068619137,237.2887676,THYM,
TCGA-A8-A08Z-01,0.324293348,0.055943895,133.3986263,BRCA,
TCGA-AC-A2FO-01,0.416216899,0.105009363,108.7596799,BRCA,
TCGA-AK-3465-01,0.149302058,0.049503544,13.47113963,KIRC,
TCGA-49-4506-01,0.381998192,0.097582684,4.080935758,LUAD,
TCGA-AO-A03O-01,0.402528084,0.066284685,70.79129195,BRCA,
TCGA-EM-A2OV-01,0.364139366,0.06400559,67.16324356,THCA,
TCGA-BJ-A0Z9-01,0.438981491,0.076104941,57.05968985,THCA,
TCGA-B6-A0IM-01,0.400676449,0.067751007,127.7429622,BRCA,
TCGA-BH-A1FB-01,0.377043284,0.075459112,94.15070548,BRCA,
TCGA-DX-AB2F-01,0.320673391,0.070747523,50.03965716,SARC,
TCGA-77-7142-01,0.381645813,0.073108031,41.61120032,LUSC,
TCGA-D9-A1JX-06,0.245490977,0.068156282,10.9510705,SKCM,
TCGA-D3-A8GN-06,0.345152129,0.079030144,65.64894857,SKCM,
TCGA-C5-A1BN-01,0.476318364,0.083941008,41.20078728,CESC,
TCGA-B8-5159-01,0.475098606,0.060148577,21.34165273,KIRC,
TCGA-BH-A2L8-01,0.421380483,0.092688376,139.4496014,BRCA,
TCGA-C8-A27B-01,0.314252971,0.078004684,14.3005626,BRCA,
TCGA-EB-A5UM-01,0.372607832,0.078403074,49.24140426,SKCM,
TCGA-44-A4SU-01,0.418545393,0.103827661,245.5375735,LUAD,
TCGA-A5-A3LP-01,0.409257694,0.101342609,99.25033041,UCEC,
TCGA-CV-7411-01,0.434567075,0.084616508,6.521030647,HNSC,
TCGA-KS-A41J-01,0.33516819,0.063279503,192.3113365,THCA,
TCGA-ZB-A96C-01,0.354575748,0.060063802,316.6400642,THYM,
TCGA-EM-A4FQ-01,0.390222385,0.054229329,200.089271,THCA,
TCGA-A3-3358-01,0.430065328,0.077193621,97.14043219,KIRC,
TCGA-3B-A9HV-01,0.349173511,0.052763341,83.88261893,SARC,
TCGA-IR-A3LL-01,0.30944459,0.0879545,56.1105442,CESC,
TCGA-BJ-A0ZH-01,0.412635784,0.080376352,149.0549007,THCA,
TCGA-DJ-A2Q3-01,0.408355295,0.08985007,79.92084879,THCA,
TCGA-4H-AAAK-01,0.456773176,0.086548697,253.7563299,BRCA,
TCGA-DJ-A3V3-01,0.35616287,0.06755934,231.4729822,THCA,
TCGA-CV-6955-01,0.45214945,0.07987997,4.450908985,HNSC,
TCGA-39-5011-01,0.373221936,0.070484595,15.78081708,LUSC,
TCGA-E2-A14N-01,0.398287245,0.072840537,15.69137638,BRCA,
TCGA-FV-A496-01,0.126840024,0.065918456,3.450965378,LIHC,
TCGA-AR-A2LH-01,0.389041948,0.102499918,55.88154487,BRCA,
TCGA-A8-A07Z-01,0.265619637,0.052608224,45.48124998,BRCA,
TCGA-24-2289-01,0.330772596,0.046926691,13.48141478,OV,
TCGA-E1-5322-01,0.301302241,0.102767767,102.2530453,LGG,
TCGA-IE-A6BZ-01,0.314749896,0.054627566,8.840941408,SARC,
TCGA-DM-A1D9-01,0.459117773,0.063785399,200.8256868,COAD,
TCGA-FG-8189-01,0.347202602,0.072263459,81.88912685,LGG,
TCGA-AD-A5EJ-01,0.501778643,0.139203701,10.19083245,COAD,
TCGA-05-4250-01,0.284192996,0.071562551,5.151169454,LUAD,
TCGA-E2-A106-01,0.458744963,0.067507094,79.89869309,BRCA,
TCGA-BH-A0W3-01,0.464849519,0.066570051,182.5565978,BRCA,
TCGA-50-5942-01,0.449143035,0.119088734,43.64970504,LUAD,
TCGA-HM-A3JK-01,0.430363824,0.080850535,226.6150709,CESC,
TCGA-AC-A2QJ-01,0.362613581,0.062206114,102.7432639,BRCA,
TCGA-E8-A416-01,0.432403184,0.06791462,303.8467394,THCA,
TCGA-FY-A3I4-01,0.328689787,0.061157582,114.5473283,THCA,
TCGA-V4-A9F5-01,0.420951156,0.051881845,8.850751765,UVM,
TCGA-DS-A0VN-01,0.359909286,0.082782059,62.21109523,CESC,
TCGA-DS-A5RQ-01,0.393156849,0.061480336,73.76169994,CESC,
TCGA-AB-2921-03,0.039905885,0.072453615,442.8578863,LAML,
TCGA-RT-A6YA-01,0.378309438,0.053975164,385.5301824,PCPG,
TCGA-E8-A433-01,0.404165183,0.061285454,268.4296079,THCA,
TCGA-HR-A2OH-06,0.394514027,0.08887458,23.49041018,SKCM,
TCGA-XF-A8HH-01,0.368631215,0.066292624,93.68200189,BLCA,
TCGA-LN-A9FP-01,0.349062929,0.076577997,69.79249489,ESCA,
TCGA-A8-A09Q-01,0.263219372,0.087248688,20.04124182,BRCA,
TCGA-BJ-A2P4-01,0.405038796,0.072688271,338.2626318,THCA,
TCGA-DB-A64R-01,0.424937394,0.082053052,338.5206426,LGG,
TCGA-DB-A75K-01,0.435804085,0.085808615,151.7234214,LGG,
TCGA-HT-7695-01,0.425688078,0.089143341,98.20332721,LGG,
TCGA-VS-A8Q9-01,0.462180913,0.092006728,326.6269449,CESC,
TCGA-24-1604-01,0.275082895,0.046487365,28.88002328,OV,
TCGA-E9-A1NG-01,0.342171484,0.057421102,64.03993773,BRCA,
TCGA-FG-A4MY-01,0.332192053,0.075153933,229.2693992,LGG,
TCGA-GM-A2DM-01,0.455936332,0.068519523,49.06083897,BRCA,
TCGA-IQ-7632-01,0.410405278,0.083970685,12.29074107,HNSC,
TCGA-BH-A42T-01,0.240586108,0.070252676,18.11107153,BRCA,
TCGA-E2-A15I-01,0.427803835,0.070713679,397.0013216,BRCA,
TCGA-GR-A4D4-01,0.44344855,0.073227037,136.1166745,DLBC,
TCGA-59-2348-01,0.315750633,0.049383025,32.13113415,OV,
TCGA-D1-A3DA-01,0.424798273,0.060762813,61.36312284,UCEC,
TCGA-GD-A2C5-01,0.31509519,0.083320992,240.1679786,BLCA,
TCGA-2Y-A9GV-01,0.339190017,0.07470051,77.98906771,LIHC,
TCGA-AR-A1AU-01,0.461517692,0.064450875,96.79093282,BRCA,
TCGA-KN-8424-01,0.37901759,0.066399947,57.01224867,KICH,
TCGA-CJ-4878-01,0.482603399,0.067447705,288.4345146,KIRC,
TCGA-BQ-5888-01,0.349168459,0.068774464,46.41116478,KIRP,
TCGA-EA-A439-01,0.512646228,0.069185166,636.2279757,CESC,
TCGA-ER-A19K-01,0.411238187,0.076829096,34.66000602,SKCM,
TCGA-Q1-A73P-01,0.490071102,0.095889663,147.2577752,CESC,
TCGA-F9-A4JJ-01,0.271241518,0.117125398,40.11027633,KIRP,
TCGA-B1-A655-01,0.288355386,0.059201235,3.640912324,KIRP,
TCGA-24-1436-01,0.2041542,0.069077934,3.611003954,OV,
TCGA-BR-A44T-01,0.451766369,0.084934982,107.418599,STAD,
TCGA-24-2020-01,0.461486617,0.039900795,55.46093371,OV,
TCGA-AO-A12B-01,0.552545742,0.060098121,90.72322371,BRCA,
TCGA-56-8625-01,0.457314378,0.076059467,44.44040317,LUSC,
TCGA-OL-A5RW-01,0.413336801,0.064364732,186.651074,BRCA,
TCGA-D8-A1X7-01,0.362309619,0.059596752,62.80902635,BRCA,
TCGA-AK-3431-01,0.434133195,0.071265503,15.09082737,KIRC,
TCGA-GM-A2D9-01,0.436295709,0.094177563,165.7999774,BRCA,
TCGA-LK-A4O5-01,0.409733923,0.070624897,147.9432434,MESO,
TCGA-BH-A1FN-01,0.41624712,0.058923778,133.2784761,BRCA,
TCGA-A1-A0SQ-01,0.392548452,0.058909153,17.54149739,BRCA,
TCGA-DU-7009-01,0.451898952,0.081051471,126.9749416,LGG,
TCGA-AO-A0JM-01,0.462547178,0.075529117,37.93085535,BRCA,
TCGA-P4-A5EA-01,0.407571722,0.135274902,271.141099,KIRP,
TCGA-BH-A0DO-01,0.350062359,0.081234207,138.7169238,BRCA,
TCGA-E2-A14Z-01,0.385681147,0.085992777,95.9027314,BRCA,
TCGA-FE-A3PB-01,0.361268859,0.070238799,245.4184668,THCA,
TCGA-DS-A1OC-01,0.425059898,0.114258904,166.5024967,CESC,
TCGA-DD-AACL-01,0.3705705,0.075553672,81.41371799,LIHC,
TCGA-13-1409-01,0.481475059,0.036025694,73.91011944,OV,
TCGA-44-2657-01,0.405831291,0.074473992,55.97070443,LUAD,
TCGA-06-2570-01,0.245161683,0.047330333,19.07088646,GBM,
TCGA-97-7938-01,0.433766842,0.126954385,88.30357855,LUAD,
TCGA-ER-A3ET-06,0.318235205,0.082228556,13.70091177,SKCM,
TCGA-D8-A1XA-01,0.226386755,0.075251152,14.47107306,BRCA,
TCGA-ZH-A8Y6-01,0.488321355,0.068439031,157.0412771,CHOL,
TCGA-AO-A03M-01,0.382900365,0.065781273,18.12111723,BRCA,
TCGA-A8-A083-01,0.454377637,0.062893997,143.5490527,BRCA,
TCGA-24-1103-01,0.389156067,0.05278007,30.69006933,OV,
TCGA-F4-6806-01,0.459179263,0.09231055,120.0590211,COAD,
TCGA-E2-A1IE-01,0.438927307,0.078361619,299.1032964,BRCA,
TCGA-LK-A4NY-01,0.21533772,0.05429534,42.73066902,MESO,
TCGA-BP-4983-01,0.409112542,0.10749037,217.8211148,KIRC,
TCGA-DY-A0XA-01,0.408218602,0.072869102,325.8355034,READ,
TCGA-IN-AB1X-01,0.402088711,0.089374416,106.8097842,STAD,
TCGA-DU-5871-01,0.359877945,0.078488505,63.91133863,LGG,
TCGA-23-1026-01,0.483937605,0.095543501,28.83002135,OV,
TCGA-DK-A3WY-01,0.443917794,0.08316327,99.40179506,BLCA,
TCGA-23-2081-01,0.144495377,0.047365103,4.051061536,OV,
TCGA-A8-A09R-01,0.364246081,0.065602624,69.26237725,BRCA,
TCGA-BH-A1EW-01,0.448702636,0.083636533,65.08260083,BRCA,
TCGA-HT-A5R9-01,0.374315625,0.095825638,171.017482,LGG,
TCGA-CQ-5331-01,0.447219733,0.111249992,8.920966373,HNSC,
TCGA-NA-A4R1-01,0.457057901,0.068329692,105.7343257,UCS,
TCGA-19-1390-01,0.35243586,0.061120978,153.9374026,GBM,
TCGA-A2-A4S3-01,0.329992971,0.086422509,24.89182321,BRCA,
TCGA-W2-A7HA-01,0.085209723,0.054277421,3.541105926,PCPG,
TCGA-D8-A1JJ-01,0.368471321,0.060252566,100.3989242,BRCA,
TCGA-5P-A9JZ-01,0.417785802,0.059451022,72.20866175,KIRP,
TCGA-B6-A0X0-01,0.398592556,0.071777898,40.76050442,BRCA,
TCGA-CV-7425-01,0.394847162,0.099411149,12.74094163,HNSC,
TCGA-EM-A1YA-01,0.320513858,0.054797695,85.05357666,THCA,
